timestamp,a_current,a_voltage,a_act_power,a_aprt_power,a_pf,a_freq,b_current,b_voltage,b_act_power,b_aprt_power,b_pf,b_freq,c_current,c_voltage,c_act_power,c_aprt_power,c_pf,c_freq,n_current,total_current,total_act_power,total_aprt_power,user_calibrated_phase
1743595202,3.326,217.3,546.4,723.9,0.76,50.0,7.319,212.4,1556.6,1557.5,1.0,50.0,2.938,224.3,651.1,659.7,0.99,50.0,,13.583,2754.112,2941.011,[]
1743595262,3.273,213.5,527.6,699.9,0.76,50.0,7.306,212.5,1551.9,1555.2,1.0,50.0,2.94,224.8,653.4,661.5,0.99,50.0,,13.519,2732.932,2916.618,[]
1743595321,3.213,222.9,541.7,717.1,0.75,50.0,7.052,204.1,1438.5,1442.1,1.0,50.0,2.915,222.3,640.0,648.8,0.99,50.0,,13.18,2620.204,2807.995,[]
1743595383,3.277,218.9,541.1,718.3,0.75,50.0,7.176,208.3,1495.7,1497.6,1.0,50.0,2.941,224.7,653.7,661.8,0.99,50.0,,13.394,2690.522,2877.657,[]
1743595441,3.295,215.0,534.4,709.6,0.76,50.0,7.197,209.0,1504.7,1506.4,1.0,50.0,2.953,226.1,660.3,668.4,0.99,50.0,,13.445,2699.472,2884.386,[]
1743595502,3.296,218.2,545.6,720.2,0.76,50.0,4.577,212.8,971.2,975.5,0.99,50.0,2.894,220.0,629.1,637.4,0.99,50.0,,10.766,2145.857,2333.059,[]
1743595562,3.253,213.4,520.3,695.2,0.75,50.0,4.588,215.1,985.0,988.7,1.0,50.0,2.903,220.9,634.0,642.0,0.99,50.0,,10.744,2139.28,2325.825,[]
1743595621,3.267,217.5,538.0,711.6,0.75,50.0,4.613,216.9,998.5,1002.1,1.0,50.0,2.89,219.7,627.3,635.5,0.99,50.0,,10.77,2163.824,2349.226,[]
1743595682,3.245,216.7,529.6,704.1,0.75,50.0,4.61,216.8,998.1,1001.3,1.0,50.0,2.862,216.9,613.9,621.5,0.99,50.0,,10.717,2141.551,2326.919,[]
1743595741,3.259,216.1,530.5,705.3,0.75,50.0,4.606,216.3,995.0,997.8,1.0,50.0,2.895,220.0,630.1,637.6,0.99,50.0,,10.76,2155.547,2340.781,[]
1743595801,3.312,216.2,545.8,717.1,0.75,50.0,4.597,216.0,991.5,994.8,1.0,50.0,2.898,220.5,631.4,639.5,0.99,50.0,,10.807,2168.702,2351.48,[]
1743595862,3.264,219.5,535.7,717.6,0.75,50.0,4.589,215.6,987.4,991.0,1.0,50.0,2.884,219.1,624.5,632.8,0.99,50.0,,10.737,2147.624,2341.302,[]
1743595921,3.3,220.7,547.0,729.5,0.75,50.0,4.58,215.1,983.0,986.7,1.0,50.0,2.889,219.5,626.8,634.8,0.99,50.0,,10.769,2156.809,2351.009,[]
1743595982,3.249,225.2,547.4,732.8,0.75,50.0,4.568,214.6,977.2,981.8,1.0,50.0,2.872,217.8,618.3,626.1,0.99,50.0,,10.688,2142.913,2340.595,[]
1743596041,3.21,221.8,532.2,713.0,0.75,50.0,4.584,215.4,985.3,989.0,1.0,50.0,2.886,219.2,625.0,633.4,0.99,50.0,,10.68,2142.56,2335.397,[]
1743596101,3.184,225.7,534.0,719.8,0.74,50.0,4.624,217.8,1005.1,1009.1,1.0,50.0,2.837,214.2,599.3,608.3,0.99,50.0,,10.645,2138.388,2337.198,[]
1743596162,11.193,214.8,2358.7,2407.5,0.98,50.0,4.574,215.2,982.7,986.1,1.0,50.0,2.905,221.0,633.9,642.5,0.99,50.0,,18.671,3975.231,4036.095,[]
1743596221,11.31,215.8,2396.1,2444.2,0.98,50.0,4.588,216.3,990.7,994.0,1.0,50.0,2.839,214.6,601.3,610.0,0.99,50.0,,18.737,3988.066,4048.308,[]
1743596282,3.163,223.1,525.4,706.6,0.74,50.0,4.592,216.1,990.0,993.8,1.0,50.0,2.871,217.5,616.8,625.2,0.99,50.0,,10.626,2132.164,2325.674,[]
1743596342,3.223,224.8,543.1,725.6,0.75,50.0,4.543,213.3,967.1,970.9,1.0,50.0,2.874,217.7,617.4,626.2,0.99,50.0,,10.641,2127.588,2322.781,[]
1743596401,3.165,223.0,523.5,706.8,0.74,50.0,4.612,217.2,1000.3,1003.5,1.0,50.0,2.859,216.1,609.5,618.4,0.99,50.0,,10.636,2133.308,2328.736,[]
1743596462,3.214,225.3,534.0,725.3,0.74,50.0,4.519,211.8,955.3,959.1,1.0,50.0,2.835,214.2,599.7,608.2,0.99,50.0,,10.569,2088.963,2292.55,[]
1743596521,3.189,225.7,533.6,720.8,0.75,50.0,4.566,214.3,976.4,980.2,1.0,50.0,2.869,217.0,614.2,623.3,0.99,50.0,,10.624,2124.105,2324.312,[]
1743596582,3.154,224.8,530.5,710.0,0.74,50.0,4.629,217.7,1005.7,1009.6,1.0,50.0,2.863,216.6,612.0,620.8,0.99,50.0,,10.647,2148.128,2340.394,[]
1743596642,3.27,225.7,550.3,739.0,0.75,50.0,4.556,212.7,966.2,970.7,1.0,50.0,2.9,220.4,631.0,639.9,0.99,50.0,,10.725,2147.472,2349.613,[]
1743596701,3.194,225.5,539.2,721.1,0.75,50.0,4.535,212.2,960.5,964.3,1.0,50.0,2.892,219.5,627.0,635.6,0.99,50.0,,10.622,2126.713,2320.964,[]
1743596762,3.32,223.6,560.6,743.6,0.75,50.0,4.61,217.0,998.4,1002.2,1.0,50.0,2.899,220.3,630.8,639.3,0.99,50.0,,10.829,2189.798,2385.108,[]
1743596821,3.263,221.0,541.3,722.1,0.75,50.0,4.522,211.6,953.4,958.5,0.99,50.0,2.917,221.9,639.3,648.0,0.99,50.0,,10.702,2134.014,2328.534,[]
1743596881,3.265,223.8,549.9,731.5,0.75,50.0,4.539,211.7,957.6,962.8,1.0,50.0,2.902,220.3,632.1,640.2,0.99,50.0,,10.706,2139.633,2334.523,[]
1743596942,3.331,218.3,551.4,728.0,0.76,50.0,4.574,214.9,980.8,984.6,1.0,50.0,2.914,221.7,637.9,646.6,0.99,50.0,,10.819,2170.149,2359.185,[]
1743597001,3.045,217.6,488.7,663.5,0.75,50.0,4.52,211.4,952.9,957.0,1.0,50.0,2.936,223.7,649.0,657.7,0.99,50.0,,10.502,2090.578,2278.133,[]
1743597062,3.15,216.0,509.4,681.2,0.74,50.0,4.559,214.2,974.4,978.0,1.0,50.0,2.927,223.1,645.5,653.6,0.99,50.0,,10.636,2129.253,2312.754,[]
1743597122,3.048,218.7,490.7,667.4,0.74,50.0,4.511,211.1,949.8,953.6,1.0,50.0,2.94,224.3,651.5,660.1,0.99,50.0,,10.498,2092.008,2281.161,[]
1743597182,3.069,219.4,501.4,674.3,0.74,50.0,4.528,211.8,956.5,960.5,1.0,50.0,2.93,223.5,646.2,655.8,0.99,50.0,,10.527,2104.137,2290.548,[]
1743597242,3.133,217.5,509.4,682.5,0.74,50.0,4.599,215.5,988.5,993.0,1.0,50.0,2.927,223.2,646.1,654.2,0.99,50.0,,10.66,2143.973,2329.695,[]
1743597301,3.094,218.7,501.0,677.8,0.74,50.0,4.516,211.3,951.8,955.8,1.0,50.0,2.933,223.6,648.3,656.7,0.99,50.0,,10.543,2101.126,2290.246,[]
1743597362,3.086,218.5,503.4,675.0,0.74,50.0,3.027,216.2,649.4,655.6,0.99,50.0,2.899,219.8,629.6,637.9,0.99,50.0,,9.012,1782.388,1968.446,[]
1743597422,3.1,217.2,497.5,674.4,0.74,50.0,3.06,220.3,669.5,675.3,0.99,50.0,2.869,217.4,616.0,624.3,0.99,50.0,,9.029,1782.977,1974.065,[]
1743597481,3.101,217.5,502.2,675.4,0.74,50.0,3.043,217.4,656.5,662.7,0.99,50.0,2.892,219.4,626.8,635.1,0.99,50.0,,9.036,1785.483,1973.123,[]
1743597542,3.121,217.9,507.5,681.0,0.74,50.0,3.04,217.7,657.3,663.1,0.99,50.0,2.887,219.1,624.8,633.3,0.99,50.0,,9.049,1789.521,1977.278,[]
1743597602,3.125,216.2,504.6,676.5,0.75,50.0,3.079,221.4,677.1,682.8,0.99,50.0,2.889,219.3,626.0,634.3,0.99,50.0,,9.093,1807.723,1993.663,[]
1743597661,3.103,216.1,499.3,671.5,0.74,50.0,3.069,220.7,673.0,678.6,0.99,50.0,2.885,218.9,624.1,632.4,0.99,50.0,,9.058,1796.452,1982.56,[]
1743597722,3.06,217.6,495.4,666.9,0.74,50.0,3.055,219.9,667.1,672.8,0.99,50.0,2.884,218.6,622.7,631.2,0.99,50.0,,8.999,1785.198,1970.902,[]
1743597782,3.037,219.7,492.2,668.3,0.74,50.0,2.988,213.2,632.0,638.0,0.99,50.0,2.898,220.0,630.0,638.3,0.99,50.0,,8.923,1754.143,1944.541,[]
1743597841,3.149,221.2,523.5,697.5,0.75,50.0,3.006,214.4,639.1,645.6,0.99,50.0,2.918,222.1,640.7,648.8,0.99,50.0,,9.073,1803.282,1991.947,[]
1743597902,3.188,221.0,531.8,705.3,0.75,50.0,3.001,214.5,638.8,644.8,0.99,50.0,2.917,221.9,639.8,647.8,0.99,50.0,,9.105,1810.415,1997.902,[]
1743597961,3.33,221.0,560.6,736.8,0.76,50.0,3.029,217.4,654.3,659.6,0.99,50.0,2.872,217.6,617.7,625.7,0.99,50.0,,9.232,1832.587,2022.093,[]
1743598022,3.295,217.1,546.5,716.2,0.76,50.0,3.021,216.7,650.3,656.0,0.99,50.0,2.885,218.8,624.0,632.1,0.99,50.0,,9.201,1820.777,2004.261,[]
1743598082,3.309,218.4,548.9,723.8,0.76,50.0,3.072,221.2,674.4,680.7,0.99,50.0,2.874,217.9,619.4,626.9,0.99,50.0,,9.255,1842.647,2031.413,[]
1743598141,3.599,218.8,646.0,788.7,0.82,50.0,3.044,218.8,662.1,667.2,0.99,50.0,2.877,218.1,620.3,628.2,0.99,50.0,,9.52,1928.341,2084.135,[]
1743598202,3.623,213.2,637.3,773.3,0.82,50.0,3.094,223.1,685.4,691.3,0.99,50.0,2.908,219.8,631.8,640.0,0.99,50.0,,9.625,1954.517,2104.676,[]
1743598261,3.555,218.4,633.3,777.5,0.82,50.0,3.047,218.3,660.3,666.3,0.99,50.0,2.894,218.8,625.7,633.9,0.99,50.0,,9.496,1919.307,2077.742,[]
1743598321,3.533,223.5,640.5,790.7,0.81,50.0,3.056,218.4,662.8,668.6,0.99,50.0,2.849,214.5,603.7,611.7,0.99,50.0,,9.438,1906.909,2070.98,[]
1743598382,3.491,223.1,630.4,779.8,0.81,50.0,3.087,222.3,681.8,687.5,0.99,50.0,2.85,214.2,602.7,611.1,0.99,50.0,,9.427,1914.866,2078.382,[]
1743598441,3.536,222.6,638.5,788.1,0.81,50.0,3.089,222.1,681.6,687.3,0.99,50.0,2.874,217.0,615.9,624.4,0.99,50.0,,9.499,1935.878,2099.797,[]
1743598502,3.491,222.8,631.2,779.1,0.81,50.0,3.07,220.6,672.6,678.5,0.99,50.0,2.873,217.1,615.7,624.4,0.99,50.0,,9.434,1919.475,2081.931,[]
1743598561,3.46,222.7,624.5,771.5,0.81,50.0,3.061,220.9,671.6,677.3,0.99,50.0,2.874,217.1,616.3,624.6,0.99,50.0,,9.395,1912.427,2073.486,[]
1743598621,3.505,220.2,628.5,772.9,0.81,50.0,4.634,218.4,1010.3,1013.9,1.0,50.0,2.888,218.6,623.7,632.1,0.99,50.0,,11.027,2262.421,2418.922,[]
1743598682,3.487,223.5,632.6,780.5,0.81,50.0,4.629,217.7,1005.1,1009.6,1.0,50.0,2.872,217.3,617.1,624.9,0.99,50.0,,10.989,2254.851,2414.968,[]
1743598741,3.51,222.9,633.4,783.5,0.81,50.0,4.661,220.0,1023.3,1027.1,1.0,50.0,2.87,217.2,615.5,624.1,0.99,50.0,,11.041,2272.094,2434.785,[]
